Text,label
"i am absolutely disgusted. iamnotavirus these videos of asians getting beat up, robbed, made fun of are popping up all over social media. hate crime does not prevent you from getting the coronavirus, it is not funny. it is racist and ignorant.",1
watching 'race and coronavirus: a bay area conversation.' abc7 is confronting hate crimes against asian americans during the covid-19 pandemic with an interactive town hall. i see of ally washthehate ,1
it is a total fucking disgrace that this live animal market that caused this coronavirus is open again selling the same animals in the same conditions whattheaccualfuck!!! the world hasn't learnt a lesson peoples loved ones are dying alone! coronavirus chinavirus,0
"folks need to support and follow a ""grassroots non-profit campaign working to provide factual, positive counter-messaging to anti-asian hate around covid-19 and mobilizing to help those in need.""",1
 chinese swifties doing the most. now ladies time to cure coronavirus,0
" word chris ! we just had that press conference televised in the uk , smh he is a embarrassment! "" k… ",0
"not for nothing i been eating chinese food regardless of this virus shit , can not put the blame on people who ai not even know this shit would happen",1
" fuck china communist and xi "" winnie the poop"" jinpig.. you guys ..need to bow and apologize to the world. chinavirus ",2
this confirms what i have been saying for mf weeks  influenza a h1n1(pdm09) is the fucking coronavirus  yall still aint listening to me though covid19 coronavirusus pencedemic covid2019 coronavirusupdates flu wuflu ncov19 coronavirususa ,0
"chinese have not been able to control the coronavirus epidemy, which is tragic not only in their country but worldwide: the virus is spreading to southkorea and other asian countries. and even worse, some patients who think they have fully recovered could still be infected and die.",0
we are all chinese to them  covid19 coronavirus racismisavirus trumpdemic xenophobia ,1
 it is chinese virus sir... have not it killed the number of people you want it to kill before you release the vaccine??,2
" globalism unleashing the covid19 virus will kill a thousand times what all hate crimes have. stop globalism destroying our borders. never forget the 11,600 italians who died because globalists brought in 325,000 chinese workers to keep gucci purses cheap.",0
 the chinese and the south korean researchers say that the found in all cases (post mortem) that th… ,0
"stop coronavirus rt! tedros, you are fired! call for the resignation of tedros adhanom ghebreyesus, who director general   coronaviruschina pndahugger coronachan corona_chan コロナちゃん コロナウィルスちゃん ebola corona covid19 wuflu ",0
remember when people actually thought china had their shit together and was doing the right things. should have known better because they are incapable of doing anything remotely morally correct. fuckchina,2
you guys fucking rich and business man ? continue. no eyes watch you guys. stand in the hell chinese corona virus. age 1?,0
 so how do we wuhan people against the virus？by useing the useless masks？funny mud pee and go fucking yourself,2
"it is appalling that the media and; libtards bitch about the virus being referred to as the ""chinese virus"" but no one seems to give a shit about the poor lives of the dogs and; cats that are being eaten alive and; tortured for food. why is not peta raising hell about this? just evil.",0
i do not understand how people do not understand this itssimplelogic,0
" chinese always have this shit, like with thousands crime of evil ccp, they still tries to advocate for ccp, apparently it is in your gene. now embrace it, since the ccp= chinese, wuhan coronavirus is chinese virus.",2
tell schumer to take his whiny ass over to china and; fix it himself. what a worthless waste of space this clown is.,0
"we cannot stand by while hatred goes viral. with the spread of covid19, there is been over 650 reported racist acts against asian-americans. if you are asian-american: share your story using iamnotavirus non-asian allies: lift up asian voices and; call out discrimination",1
" he clearly says we need a check and balance. btw the corona virus did not get here via china. trump let it in, and his unqualified shit for brains gov officials are not preparing health workers for this. they just exposed a bunch of folks to this because of sheer incompetence.",0
way to fucking go and; all your racist fucking friends and; cronies. calling covid-19 the chinese/china virus has real world consequences. stabbing of asian-american 2-year-old and her family was a virus-fueled hate crime: feds via ,1
is sex obsessed bad? i want sex always mont vernon faceapp coronavirus ,0
 no pictures of non-asians in your image database? none at all? iamnotavirus covid19,0
lrt that is why i am not pissed trump called it the chinese virus. awon onijekuje ,0
communist china doing communist things. that country is fuckin ass.,2
it looks like he is just won big brother 1,0
